"from_stop_id","to_stop_id","transfer_type","min_transfer_time","from_route_id","to_route_id","from_trip_id","to_trip_id"
"de:02000:71059::710019","de:02000:90950:2:909101",2,300,,,,
"de:02000:71059::710019","de:02000:71059::710160",2,120,,,,
"de:02000:71059::710019","de:02000:71059::710161",2,120,,,,
"de:02000:71059::710019","de:02000:71059::710162",2,120,,,,
"de:02000:71059::710019","de:02000:71059::710163",2,120,,,,
"de:02000:71059::710160","de:02000:90050::900121",2,300,,,,
"de:02000:71059::710160","de:02000:90050::900122",2,300,,,,
"de:02000:71059::710160","de:02000:90037::900126",2,120,,,,
"de:02000:71059::710160","de:02000:90037::900127",2,120,,,,
"de:02000:71059::710160","de:02000:90950:1:909020",2,300,,,,
"de:02000:71059::710160","de:02000:90950:1:909021",2,300,,,,
"de:02000:71059::710160","de:02000:90950:2:909100",2,300,,,,
"de:02000:71059::710160","de:02000:90950:2:909101",2,300,,,,
"de:02000:71059::710160","de:02000:71059::710019",2,120,,,,
"de:02000:71059::710160","de:02000:71059::710161",2,120,,,,
"de:02000:71059::710160","de:02000:71059::710162",2,120,,,,
"de:02000:71059::710160","de:02000:71059::710163",2,120,,,,
"de:02000:71059::710161","de:02000:90050::900121",2,300,,,,
"de:02000:71059::710161","de:02000:90050::900122",2,300,,,,
"de:02000:71059::710161","de:02000:90037::900126",2,120,,,,
"de:02000:71059::710161","de:02000:90037::900127",2,120,,,,
"de:02000:71059::710161","de:02000:90950:1:909020",2,300,,,,
"de:02000:71059::710161","de:02000:90950:1:909021",2,300,,,,
"de:02000:71059::710161","de:02000:90950:2:909100",2,300,,,,
"de:02000:71059::710161","de:02000:90950:2:909101",2,300,,,,
"de:02000:71059::710161","de:02000:71059::710019",2,120,,,,
"de:02000:71059::710161","de:02000:71059::710160",2,120,,,,
"de:02000:71059::710161","de:02000:71059::710162",2,120,,,,
"de:02000:71059::710161","de:02000:71059::710163",2,120,,,,
"de:02000:71059::710162","de:02000:90050::900121",2,300,,,,
"de:02000:71059::710162","de:02000:90050::900122",2,300,,,,
"de:02000:71059::710162","de:02000:90037::900126",2,120,,,,
"de:02000:71059::710162","de:02000:90037::900127",2,120,,,,
"de:02000:71059::710162","de:02000:90950:1:909020",2,300,,,,
"de:02000:71059::710162","de:02000:90950:1:909021",2,300,,,,
"de:02000:71059::710162","de:02000:90950:2:909100",2,300,,,,
"de:02000:71059::710162","de:02000:90950:2:909101",2,300,,,,
"de:02000:71059::710162","de:02000:71059::710019",2,120,,,,
"de:02000:71059::710162","de:02000:71059::710160",2,120,,,,
"de:02000:71059::710162","de:02000:71059::710161",2,120,,,,
"de:02000:71059::710162","de:02000:71059::710163",2,120,,,,
"de:02000:71059::710163","de:02000:90050::900121",2,300,,,,
"de:02000:71059::710163","de:02000:90050::900122",2,300,,,,
"de:02000:71059::710163","de:02000:90037::900126",2,120,,,,
"de:02000:71059::710163","de:02000:90037::900127",2,120,,,,
"de:02000:71059::710163","de:02000:90950:1:909020",2,300,,,,
"de:02000:71059::710163","de:02000:90950:1:909021",2,300,,,,
"de:02000:71059::710163","de:02000:90950:2:909100",2,300,,,,
"de:02000:71059::710163","de:02000:90950:2:909101",2,300,,,,
"de:02000:71059::710163","de:02000:71059::710019",2,120,,,,
"de:02000:71059::710163","de:02000:71059::710160",2,120,,,,
"de:02000:71059::710163","de:02000:71059::710161",2,120,,,,
"de:02000:71059::710163","de:02000:71059::710162",2,120,,,,
"de:02000:71060::710164","de:02000:71060::710165",2,120,,,,
"de:02000:71060::710165","de:02000:71060::710164",2,120,,,,
"de:02000:71061::710166","de:02000:71061::710167",2,120,,,,
"de:02000:71061::710167","de:02000:71061::710166",2,120,,,,
"de:02000:71062::710168","de:02000:71062::710169",2,120,,,,
"de:02000:71062::710169","de:02000:71062::710168",2,120,,,,
"de:02000:71063::710170","de:02000:71063::710171",2,120,,,,
"de:02000:71063::710171","de:02000:71063::710170",2,120,,,,
"de:02000:71064::710172","de:02000:71064::710173",2,120,,,,
"de:02000:71064::710173","de:02000:71064::710172",2,120,,,,
"de:02000:71070::710180","de:02000:71070::710180",2,120,,,,
"de:02000:71070::710180","de:02000:71070::710187",2,120,,,,
"de:02000:71070::710187","de:02000:71070::710180",2,120,,,,
"de:02000:71071::710188","de:02000:71071::710189",2,120,,,,
"de:02000:71071::710189","de:02000:71071::710188",2,120,,,,
"de:02000:71072::710190","de:02000:71072::710191",2,120,,,,
"de:02000:71072::710191","de:02000:71072::710190",2,120,,,,
"de:02000:71073::710192","de:02000:71073::710193",2,120,,,,
"de:02000:71073::710193","de:02000:71073::710192",2,120,,,,
"de:02000:71078::710220","de:02000:71078::710222",2,120,,,,
"de:02000:71078::710222","de:02000:71078::710220",2,120,,,,
"de:02000:71079::710216","de:02000:71079::710219",2,120,,,,
"de:02000:71079::710219","de:02000:71079::710216",2,120,,,,
"de:02000:71080::710202","de:02000:71080::710215",2,120,,,,
"de:02000:71080::710215","de:02000:71080::710202",2,120,,,,
"de:02000:71082::710204","de:02000:71082::710208",2,120,,,,
"de:02000:71082::710208","de:02000:71082::710204",2,120,,,,
"de:02000:71083::710205","de:02000:71083::710207",2,120,,,,
"de:02000:71083::710207","de:02000:71083::710205",2,120,,,,
"de:02000:71085::710258","de:02000:71085::710258",2,120,,,,
"de:02000:71085::710258","de:02000:71085::710259",2,120,,,,
"de:02000:71085::710259","de:02000:71085::710258",2,120,,,,
"de:02000:71085::710259","de:02000:71085::710259",2,120,,,,
"de:02000:71086::710260","de:02000:71086::710260",2,120,,,,
"de:02000:71086::710260","de:02000:71086::710261",2,120,,,,
"de:02000:71086::710261","de:02000:71086::710260",2,120,,,,
"de:02000:71086::710261","de:02000:71086::710261",2,120,,,,
"de:02000:71087::710262","de:02000:71087::710262",2,120,,,,
"de:02000:71087::710262","de:02000:71087::710263",2,120,,,,
"de:02000:71087::710263","de:02000:71087::710262",2,120,,,,
"de:02000:71087::710263","de:02000:71087::710263",2,120,,,,
"de:02000:71088::710264","de:02000:71088::710264",2,120,,,,
"de:02000:71088::710264","de:02000:71088::710265",2,120,,,,
"de:02000:71088::710265","de:02000:71088::710264",2,120,,,,
"de:02000:71088::710265","de:02000:71088::710265",2,120,,,,
"de:02000:71089::710266","de:02000:71089::710266",2,120,,,,
"de:02000:71089::710266","de:02000:71089::710267",2,120,,,,
"de:02000:71089::710267","de:02000:71089::710266",2,120,,,,
"de:02000:71089::710267","de:02000:71089::710267",2,120,,,,
"de:02000:71090::710268","de:02000:71090::710268",2,120,,,,
"de:02000:71090::710268","de:02000:71090::710269",2,120,,,,
"de:02000:71090::710269","de:02000:71090::710268",2,120,,,,
"de:02000:71090::710269","de:02000:71090::710269",2,120,,,,
"de:02000:71091::710272","de:02000:71091::710272",2,120,,,,
"de:02000:71092::710275","de:02000:71092::710275",2,120,,,,
"de:02000:71092::710275","de:02000:71092::710276",2,120,,,,
"de:02000:71092::710276","de:02000:71092::710275",2,120,,,,
"de:02000:71092::710276","de:02000:71092::710276",2,120,,,,
"de:02000:71093::710277","de:02000:71093::710277",2,120,,,,
"de:02000:71093::710277","de:02000:71093::710278",2,120,,,,
"de:02000:71093::710278","de:02000:71093::710277",2,120,,,,
"de:02000:71093::710278","de:02000:71093::710278",2,120,,,,
"de:02000:71094::710254","de:02000:71094::710255",2,120,,,,
"de:02000:71094::710255","de:02000:71094::710254",2,120,,,,
"de:02000:71095::710252","de:02000:71095::710253",2,120,,,,
"de:02000:71095::710253","de:02000:71095::710252",2,120,,,,
"de:02000:71098::710246","de:02000:71098::710247",2,120,,,,
"de:02000:71098::710247","de:02000:71098::710246",2,120,,,,
"de:02000:71098::710247","de:02000:71098::710247",2,120,,,,
"de:02000:71099::710226","de:02000:71099::710226",2,120,,,,
"de:02000:71099::710226","de:02000:71099::710227",2,120,,,,
"de:02000:71099::710227","de:02000:71099::710226",2,120,,,,
"de:02000:71099::710227","de:02000:71099::710227",2,120,,,,
"de:02000:71100::710228","de:02000:71100::710228",2,120,,,,
"de:02000:71100::710228","de:02000:71100::710229",2,120,,,,
"de:02000:71100::710229","de:02000:71100::710228",2,120,,,,
"de:02000:71100::710229","de:02000:71100::710229",2,120,,,,
"de:02000:71101::710230","de:02000:71101::710230",2,120,,,,
"de:02000:71101::710230","de:02000:71101::710231",2,120,,,,
"de:02000:71101::710231","de:02000:71101::710230",2,120,,,,
"de:02000:71101::710231","de:02000:71101::710231",2,120,,,,
"de:02000:71103::710240","de:02000:71103::710240",2,120,,,,
"de:02000:71103::710240","de:02000:71103::710245",2,120,,,,
"de:02000:71103::710245","de:02000:71103::710240",2,120,,,,
"de:02000:71103::710245","de:02000:71103::710245",2,120,,,,
"de:02000:71104::710241","de:02000:71104::710241",2,120,,,,
"de:02000:71104::710241","de:02000:71104::710244",2,120,,,,
"de:02000:71104::710244","de:02000:71104::710241",2,120,,,,
"de:02000:71104::710244","de:02000:71104::710244",2,120,,,,
"de:02000:71105::710242","de:02000:71105::710242",2,120,,,,
"de:02000:71105::710242","de:02000:71105::710243",2,120,,,,
"de:02000:71105::710243","de:02000:71105::710242",2,120,,,,
"de:02000:71105::710243","de:02000:71105::710243",2,120,,,,
"de:02000:71109::710095","de:02000:71109::710095",2,120,,,,
"de:02000:71110::710096","de:02000:71110::710096",2,120,,,,
"de:02000:71112::710305","de:02000:71112::710309",2,120,,,,
"de:02000:71112::710309","de:02000:71112::710305",2,120,,,,
"de:02000:71113::710306","de:02000:71113::710310",2,120,,,,
"de:02000:71113::710310","de:02000:71113::710306",2,120,,,,
"de:02000:71117::710200","de:02000:71025::710002",2,180,,,,
"de:02000:71117::710200","de:02000:71025::710018",2,180,,,,
"de:02000:71117::710200","de:02000:71953:1:719107",2,120,,,,
"de:02000:71117::710200","de:02000:71953:1:719106",2,120,,,,
"de:02000:71117::710200","de:02000:71025::710006",2,180,,,,
"de:02000:71117::710200","de:02000:71025::710008",2,180,,,,
"de:02000:71117::710200","de:02000:71025::710011",2,180,,,,
"de:02000:71117::710200","de:02000:71117::710206",2,120,,,,
"de:02000:71117::710206","de:02000:71025::710002",2,180,,,,
"de:02000:71117::710206","de:02000:71025::710018",2,180,,,,
"de:02000:71117::710206","de:02000:71953:1:719107",2,120,,,,
"de:02000:71117::710206","de:02000:71953:1:719106",2,120,,,,
"de:02000:71117::710206","de:02000:71025::710006",2,180,,,,
"de:02000:71117::710206","de:02000:71025::710008",2,180,,,,
"de:02000:71117::710206","de:02000:71025::710011",2,180,,,,
"de:02000:71117::710206","de:02000:71117::710200",2,120,,,,
"de:03353:71120::7110201","de:03353:71120::7110201",2,120,,,,
"de:03353:71120::7110201","de:03353:71120::7110202",2,120,,,,
"de:03353:71120::7110202","de:03353:71120::7110201",2,120,,,,
"de:03353:71120::7110202","de:03353:71120::7110202",2,120,,,,
"de:03353:71201::7120101","de:03353:71201::7120101",2,120,,,,
"de:03353:71201::7120101","de:03353:71201::7120102",2,120,,,,
"de:03353:71201::7120102","de:03353:71201::7120101",2,120,,,,
"de:03353:71201::7120102","de:03353:71201::7120102",2,120,,,,
"de:03353:71202::7120201","de:03353:71202::7120201",2,120,,,,
"de:03353:71202::7120201","de:03353:71202::7120202",2,120,,,,
"de:03353:71202::7120202","de:03353:71202::7120201",2,120,,,,
"de:03353:71202::7120202","de:03353:71202::7120202",2,120,,,,
"de:03353:71205::7120501","de:03353:71205::7120501",2,120,,,,
"de:03353:71205::7120501","de:03353:71205::7120502",2,120,,,,
"de:03353:71205::7120502","de:03353:71205::7120501",2,120,,,,
"de:03353:71205::7120502","de:03353:71205::7120502",2,120,,,,
"de:03353:71206::7120601","de:03353:71206::7120601",2,120,,,,
"de:03353:71206::7120601","de:03353:71206::7120602",2,120,,,,
"de:03353:71206::7120602","de:03353:71206::7120601",2,120,,,,
"de:03353:71206::7120602","de:03353:71206::7120602",2,120,,,,
"de:03353:71207::7120702","de:03353:71207::7120702",2,120,,,,
"de:03353:71301::7130101","de:03353:71301::7130101",2,120,,,,
"de:03353:71301::7130101","de:03353:71301::7130102",2,120,,,,
"de:03353:71301::7130102","de:03353:71301::7130101",2,120,,,,
"de:03353:71301::7130102","de:03353:71301::7130102",2,120,,,,
"de:03353:71401::7140101","de:03353:71401::7140101",2,120,,,,
"de:03353:71401::7140101","de:03353:71401::7140102",2,120,,,,
"de:03353:71401::7140102","de:03353:71401::7140101",2,120,,,,
"de:03353:71401::7140102","de:03353:71401::7140102",2,120,,,,
"de:03353:71402::7140201","de:03353:71402::7140202",2,120,,,,
"de:03353:71402::7140202","de:03353:71402::7140201",2,120,,,,
"de:03353:71501::7150101","de:03353:71501::7150101",2,120,,,,
"de:03353:71501::7150101","de:03353:71501::7150102",2,120,,,,
"de:03353:71501::7150102","de:03353:71501::7150101",2,120,,,,
"de:03353:71501::7150102","de:03353:71501::7150102",2,120,,,,
"de:03353:71502::7150201","de:03353:71502::7150201",2,120,,,,
"de:03353:71502::7150201","de:03353:71502::7150202",2,120,,,,
"de:03353:71502::7150202","de:03353:71502::7150201",2,120,,,,
"de:03353:71502::7150202","de:03353:71502::7150202",2,120,,,,
"de:03353:71503::7150301","de:03353:71503::7150302",2,120,,,,
"de:03353:71503::7150302","de:03353:71503::7150301",2,120,,,,
"de:03353:71503::7150302","de:03353:71503::7150302",2,120,,,,
"de:03353:71601::7160101","de:03353:71601::7160102",2,120,,,,
"de:03353:71601::7160102","de:03353:71601::7160101",2,120,,,,
"de:03353:71602::7160201","de:03353:71602::7160201",2,120,,,,
"de:03353:71602::7160201","de:03353:71602::7160202",2,120,,,,
"de:03353:71602::7160202","de:03353:71602::7160201",2,120,,,,
"de:03353:71603::7160301","de:03353:71603::7160301",2,120,,,,
"de:03353:71603::7160301","de:03353:71603::7160302",2,120,,,,
"de:03353:71603::7160302","de:03353:71603::7160301",2,120,,,,
"de:03353:71604::7160401","de:03353:71604::7160401",2,120,,,,
"de:03353:71604::7160401","de:03353:71604::7160402",2,120,,,,
"de:03353:71604::7160401","de:03353:71604::7160403",2,120,,,,
"de:03353:71604::7160402","de:03353:71604::7160401",2,120,,,,
"de:03353:71604::7160402","de:03353:71604::7160402",2,120,,,,
"de:03353:71604::7160402","de:03353:71604::7160403",2,120,,,,
"de:03353:71604::7160403","de:03353:71604::7160401",2,120,,,,
"de:03353:71604::7160403","de:03353:71604::7160402",2,120,,,,
"de:03353:71605::7160501","de:03353:71605::7160501",2,120,,,,
"de:03353:71605::7160501","de:03353:71605::7160502",2,120,,,,
"de:03353:71605::7160502","de:03353:71605::7160501",2,120,,,,
"de:03353:71605::7160502","de:03353:71605::7160502",2,120,,,,
"de:03353:71606::7160601","de:03353:71606::7160601",2,120,,,,
"de:03353:71607::7160701","de:03353:71607::7160701",2,120,,,,
"de:03353:71608::7160801","de:03353:71608::7160802",2,120,,,,
"de:03353:71608::7160802","de:03353:71608::7160801",2,120,,,,
"de:03353:71608::7160802","de:03353:71608::7160802",2,120,,,,
"de:03353:71609::7160901","de:03353:71609::7160901",2,120,,,,
"de:03353:71701::7170101","de:03353:71701::7170101",2,120,,,,
"de:03353:71701::7170101","de:03353:71701::7170102",2,120,,,,
"de:03353:71701::7170101","de:03353:71701::7170103",2,120,,,,
"de:03353:71701::7170102","de:03353:71701::7170101",2,120,,,,
"de:03353:71701::7170102","de:03353:71701::7170103",2,120,,,,
"de:03353:71701::7170103","de:03353:71701::7170101",2,120,,,,
"de:03353:71701::7170103","de:03353:71701::7170102",2,120,,,,
"de:03353:71701::7170103","de:03353:71701::7170103",2,120,,,,
"de:03353:71702::7170201","de:03353:71702::7170201",2,120,,,,
"de:03353:71703::7170301","de:03353:71703::7170301",2,120,,,,
"de:03353:71703::7170301","de:03353:71703::7170302",2,120,,,,
"de:03353:71703::7170302","de:03353:71703::7170301",2,120,,,,
"de:03353:71703::7170302","de:03353:71703::7170302",2,120,,,,
"de:03353:71704::7170401","de:03353:71704::7170401",2,120,,,,
"de:03353:71704::7170401","de:03353:71704::7170402",2,120,,,,
"de:03353:71704::7170402","de:03353:71704::7170401",2,120,,,,
"de:03353:71704::7170402","de:03353:71704::7170402",2,120,,,,
"de:03353:71801::7180102","de:03353:71801::7180102",2,120,,,,
"de:03353:71802::7180201","de:03353:71802::7180201",2,120,,,,
"de:03353:71802::7180201","de:03353:71802::7180202",2,120,,,,
"de:03353:71802::7180202","de:03353:71802::7180201",2,120,,,,
"de:03353:71802::7180202","de:03353:71802::7180202",2,120,,,,
"de:03353:71803::7180301","de:03353:71803::7180301",2,120,,,,
"de:03353:71803::7180301","de:03353:71803::7180302",2,120,,,,
"de:03353:71803::7180302","de:03353:71803::7180301",2,120,,,,
"de:03353:71803::7180302","de:03353:71803::7180302",2,120,,,,
"de:03353:71804::7180401","de:03353:71804::7180401",2,120,,,,
"de:03353:71804::7180401","de:03353:71804::7180402",2,120,,,,
"de:03353:71804::7180402","de:03353:71804::7180401",2,120,,,,
"de:03353:71804::7180402","de:03353:71804::7180402",2,120,,,,
"de:03353:71805::7180501","de:03353:71805::7180502",2,120,,,,
"de:03353:71805::7180502","de:03353:71805::7180501",2,120,,,,
"de:03353:71806::7180601","de:03353:71806::7180601",2,120,,,,
"de:03353:71806::7180601","de:03353:71806::7180602",2,120,,,,
"de:03353:71806::7180602","de:03353:71806::7180601",2,120,,,,
"de:02000:72000::720000","de:02000:72000::720000",2,120,,,,
"de:02000:72000::720000","de:02000:72000::720011",2,120,,,,
"de:02000:72000::720011","de:02000:72000::720000",2,120,,,,
"de:02000:72000::720011","de:02000:72000::720011",2,120,,,,
"de:03353:72006::7200601","de:03353:72006::7200601",2,120,,,,
"de:03353:72006::7200601","de:03353:72006::7200602",2,120,,,,
"de:03353:72006::7200602","de:03353:72006::7200601",2,120,,,,
"de:03353:72006::7200602","de:03353:72006::7200602",2,120,,,,
"de:02000:72007::720017","de:02000:72007::720017",2,120,,,,
"de:02000:72007::720017","de:02000:72007::720026",2,120,,,,
"de:02000:72007::720026","de:02000:72007::720017",2,120,,,,
"de:02000:72007::720026","de:02000:72007::720026",2,120,,,,
"de:02000:72008::720018","de:02000:72008::720018",2,120,,,,
"de:02000:72008::720018","de:02000:72008::720025",2,120,,,,
"de:02000:72008::720025","de:02000:72008::720018",2,120,,,,
"de:02000:72008::720025","de:02000:72008::720025",2,120,,,,
"de:02000:72014::710010","de:02000:72014::710010",2,120,,,,
"de:02000:72014::710010","de:02000:72014::720054",2,120,,,,
"de:02000:72014::720054","de:02000:72014::710010",2,120,,,,
"de:02000:72015::720055","de:02000:72015::720062",2,120,,,,
"de:02000:72015::720062","de:02000:72015::720055",2,120,,,,
"de:02000:72015::720062","de:02000:72015::720062",2,120,,,,
"de:02000:72016::720056","de:02000:72016::720061",2,120,,,,
"de:02000:72016::720061","de:02000:72016::720056",2,120,,,,
"de:02000:72016::720061","de:02000:72016::720061",2,120,,,,
"de:02000:72017::720057","de:02000:72017::720060",2,120,,,,
"de:02000:72017::720060","de:02000:72017::720057",2,120,,,,
"de:02000:72017::720060","de:02000:72017::720060",2,120,,,,
"de:02000:72018::720058","de:02000:72018::720059",2,120,,,,
"de:02000:72018::720059","de:02000:72018::720058",2,120,,,,
"de:02000:72018::720059","de:02000:72018::720059",2,120,,,,
"de:02000:72023::720065","de:02000:72023::720072",2,120,,,,
"de:02000:72023::720072","de:02000:72023::720065",2,120,,,,
"de:02000:72024::720066","de:02000:72024::720071",2,120,,,,
"de:02000:72024::720071","de:02000:72024::720066",2,120,,,,
"de:02000:72025::720067","de:02000:72025::720070",2,120,,,,
"de:02000:72025::720070","de:02000:72025::720067",2,120,,,,
"de:02000:72026::720068","de:02000:72026::720069",2,120,,,,
"de:02000:72026::720069","de:02000:72026::720068",2,120,,,,
"de:02000:72028::720076","de:02000:72028::720088",2,120,,,,
"de:02000:72028::720088","de:02000:72028::720076",2,120,,,,
"de:02000:72030::720078","de:02000:72030::720086",2,120,,,,
"de:02000:72030::720086","de:02000:72030::720078",2,120,,,,
"de:02000:72031::720079","de:02000:72031::720085",2,120,,,,
"de:02000:72031::720085","de:02000:72031::720079",2,120,,,,
"de:02000:72032::720081","de:02000:72032::720082",2,120,,,,
"de:02000:72032::720081","de:02000:72032::720083",2,120,,,,
"de:02000:72032::720082","de:02000:72032::720081",2,120,,,,
"de:02000:72032::720082","de:02000:72032::720083",2,120,,,,
"de:02000:72032::720083","de:02000:72032::720081",2,120,,,,
"de:02000:72032::720083","de:02000:72032::720082",2,120,,,,
"de:02000:72034::720090","de:02000:72034::720117",2,120,,,,
"de:02000:72034::720117","de:02000:72034::720090",2,120,,,,
"de:02000:72035::720091","de:02000:72035::720116",2,120,,,,
"de:02000:72035::720116","de:02000:72035::720091",2,120,,,,
"de:02000:72036::720092","de:02000:72036::720092",2,120,,,,
"de:02000:72036::720092","de:02000:72036::720115",2,120,,,,
"de:02000:72036::720115","de:02000:72036::720092",2,120,,,,
"de:02000:72036::720115","de:02000:72036::720115",2,120,,,,
"de:02000:72037::720093","de:02000:72037::720093",2,120,,,,
"de:02000:72037::720093","de:02000:72037::720114",2,120,,,,
"de:02000:72037::720114","de:02000:72037::720093",2,120,,,,
"de:02000:72037::720114","de:02000:72037::720114",2,120,,,,
"de:02000:72038::720094","de:02000:72038::720094",2,120,,,,
"de:02000:72038::720094","de:02000:72038::720113",2,120,,,,
"de:02000:72038::720113","de:02000:72038::720094",2,120,,,,
"de:02000:72038::720113","de:02000:72038::720113",2,120,,,,
"de:02000:72040::720097","de:02000:72040::720097",2,120,,,,
"de:02000:72040::720097","de:02000:72040::720106",2,120,,,,
"de:02000:72040::720106","de:02000:72040::720097",2,120,,,,
"de:02000:72040::720106","de:02000:72040::720106",2,120,,,,
"de:02000:72041::720098","de:02000:72041::720098",2,120,,,,
"de:02000:72041::720098","de:02000:72041::720105",2,120,,,,
"de:02000:72041::720105","de:02000:72041::720098",2,120,,,,
"de:02000:72041::720105","de:02000:72041::720105",2,120,,,,
"de:02000:72042::720099","de:02000:72042::720099",2,120,,,,
"de:02000:72042::720099","de:02000:72042::720104",2,120,,,,
"de:02000:72042::720104","de:02000:72042::720099",2,120,,,,
"de:02000:72042::720104","de:02000:72042::720104",2,120,,,,
"de:02000:72043::720100","de:02000:72043::720100",2,120,,,,
"de:02000:72043::720100","de:02000:72043::720103",2,120,,,,
"de:02000:72043::720103","de:02000:72043::720100",2,120,,,,
"de:02000:72043::720103","de:02000:72043::720103",2,120,,,,
"de:02000:72044::720101","de:02000:72044::720101",2,120,,,,
"de:02000:72044::720101","de:02000:72044::720102",2,120,,,,
"de:02000:72044::720102","de:02000:72044::720101",2,120,,,,
"de:02000:72044::720102","de:02000:72044::720102",2,120,,,,
"de:02000:72049::720015","de:02000:72049::720015",2,120,,,,
"de:02000:72049::720015","de:02000:72049::720019",2,120,,,,
"de:02000:72049::720019","de:02000:72049::720015",2,120,,,,
"de:02000:72049::720019","de:02000:72049::720019",2,120,,,,
"de:02000:72050::720126","de:02000:72050::720126",2,120,,,,
"de:02000:72050::720126","de:02000:72050::720132",2,120,,,,
"de:02000:72050::720132","de:02000:72050::720126",2,120,,,,
"de:02000:72050::720132","de:02000:72050::720132",2,120,,,,
"de:02000:72051::720127","de:02000:72051::720127",2,120,,,,
"de:02000:72051::720127","de:02000:72051::720131",2,120,,,,
"de:02000:72051::720131","de:02000:72051::720127",2,120,,,,
"de:02000:72051::720131","de:02000:72051::720131",2,120,,,,
"de:02000:72052::720129","de:02000:72900:1:729001",2,120,,,,
"de:02000:72052::720129","de:02000:72900:1:729000",2,120,,,,
"de:02000:72052::720129","de:02000:72052::720129",2,120,,,,
"de:02000:72052::720129","de:02000:72052::720130",2,120,,,,
"de:02000:72052::720130","de:02000:72900:1:729001",2,120,,,,
"de:02000:72052::720130","de:02000:72900:1:729000",2,120,,,,
"de:02000:72052::720130","de:02000:72052::720129",2,120,,,,
"de:02000:72052::720130","de:02000:72052::720130",2,120,,,,
"de:02000:72053::720128","de:02000:72053::720128",2,120,,,,
"de:02000:72060::720147","de:02000:72060::720152",2,120,,,,
"de:02000:72060::720152","de:02000:72060::720147",2,120,,,,
"de:02000:72061::720148","de:02000:72061::720151",2,120,,,,
"de:02000:72061::720151","de:02000:72061::720148",2,120,,,,
"de:03353:72080::7200801","de:03353:72080::7200801",2,120,,,,
"de:03353:72080::7200801","de:03353:72080::7200802",2,120,,,,
"de:03353:72080::7200802","de:03353:72080::7200801",2,120,,,,
"de:03353:72100::7201001","de:03353:72100::7201002",2,120,,,,
"de:03353:72100::7201002","de:03353:72100::7201001",2,120,,,,
"de:03353:72101::7210101","de:03353:72101::7210102",2,120,,,,
"de:03353:72101::7210102","de:03353:72101::7210101",2,120,,,,
"de:03353:72102::7210201","de:03353:8001258:1:8001258",2,360,,,,
"de:03353:72102::7210201","de:03353:72102::7210201",2,120,,,,
"de:03353:72102::7210201","de:03353:72102::7210202",2,120,,,,
"de:03353:72102::7210202","de:03353:8001258:1:8001258",2,360,,,,
"de:03353:72102::7210202","de:03353:72102::7210201",2,120,,,,
"de:03353:72102::7210202","de:03353:72102::7210202",2,120,,,,
"de:03353:72103::7210301","de:03353:72103::7210301",2,120,,,,
"de:03353:72103::7210301","de:03353:72103::7210302",2,120,,,,
"de:03353:72103::7210302","de:03353:72103::7210301",2,120,,,,
"de:03353:72103::7210302","de:03353:72103::7210302",2,120,,,,
"de:03353:72200::7220001","de:03353:8002575:99:99",2,180,,,,
"de:03353:72200::7220001","de:03353:72200::7220001",2,120,,,,
"de:03353:72201::7220101","de:03353:8002575:99:99",2,180,,,,
"de:03353:72201::7220101","de:03353:72201::7220101",2,120,,,,
"de:03353:72201::7220101","de:03353:72201::7220102",2,120,,,,
"de:03353:72201::7220102","de:03353:8002575:99:99",2,180,,,,
"de:03353:72201::7220102","de:03353:72201::7220101",2,120,,,,
"de:03353:72201::7220102","de:03353:72201::7220102",2,120,,,,
"de:03353:72202::7220201","de:03353:72202::7220201",2,120,,,,
"de:03353:72202::7220201","de:03353:72202::7220202",2,120,,,,
"de:03353:72202::7220202","de:03353:72202::7220201",2,120,,,,
"de:03353:72202::7220202","de:03353:72202::7220202",2,120,,,,
"de:03353:72203::7220301","de:03353:72203::7220301",2,120,,,,
"de:03353:72204::7220401","de:03353:72204::7220401",2,120,,,,
"de:03353:72204::7220401","de:03353:72204::7220402",2,120,,,,
"de:03353:72204::7220402","de:03353:72204::7220401",2,120,,,,
"de:03353:72204::7220402","de:03353:72204::7220402",2,120,,,,
"de:03353:72205::7220501","de:03353:72205::7220501",2,120,,,,
"de:03353:72205::7220501","de:03353:72205::7220502",2,120,,,,
"de:03353:72205::7220502","de:03353:72205::7220501",2,120,,,,
"de:03353:72205::7220502","de:03353:72205::7220502",2,120,,,,
"de:03353:72206::7220601","de:03353:72206::7220601",2,120,,,,
"de:03353:72206::7220601","de:03353:72206::7220602",2,120,,,,
"de:03353:72206::7220602","de:03353:72206::7220601",2,120,,,,
"de:03353:72206::7220602","de:03353:72206::7220602",2,120,,,,
"de:03353:72301::7230101","de:03353:72301::7230101",2,120,,,,
"de:03353:72301::7230101","de:03353:72301::7230102",2,120,,,,
"de:03353:72301::7230102","de:03353:72301::7230101",2,120,,,,
"de:03353:72302::7230201","de:03353:72302::7230201",2,120,,,,
"de:03353:72302::7230201","de:03353:72302::7230202",2,120,,,,
"de:03353:72302::7230202","de:03353:72302::7230201",2,120,,,,
"de:03353:72302::7230202","de:03353:72302::7230202",2,120,,,,
"de:03353:72403::7240301","de:03353:72403::7240301",2,120,,,,
"de:03353:72404::7240401","de:03353:72404::7240401",2,120,,,,
"de:03353:72405::7240501","de:03353:72405::7240501",2,120,,,,
"de:03353:73570::7530701","de:03353:73570::7530702",2,120,,,,
"de:03353:73570::7530702","de:03353:73570::7530701",2,120,,,,
